354,303,749,200,529,glide
351,303,749,200,522,flap
348,303,749,200,525,glide
345,303,749,200,528,glide
342,303,749,200,521,flap
339,303,749,200,524,glide
336,303,749,200,527,glide
333,303,749,200,520,flap
330,303,749,200,523,glide
327,303,749,200,526,glide
324,303,749,200,529,glide
321,303,749,200,522,flap
318,303,749,200,525,glide
315,303,749,200,528,glide
312,303,749,200,521,flap
309,303,749,200,524,glide
306,303,749,200,527,glide
303,303,749,200,520,flap
300,303,749,200,523,glide
297,303,749,200,526,glide
294,303,749,200,529,glide
291,303,749,200,522,flap
288,303,749,200,525,glide
285,303,749,200,528,glide
282,303,749,200,521,flap
279,303,749,200,524,glide
276,303,749,200,527,glide
273,303,749,200,520,flap
270,303,749,200,523,glide
267,303,749,200,526,glide
264,303,749,200,529,glide
261,303,749,200,522,flap
258,303,749,200,525,glide
255,303,749,200,528,glide
252,303,749,200,521,flap
249,303,749,200,524,glide
246,303,749,200,527,glide
243,303,749,200,520,flap
240,303,749,200,523,glide
237,303,749,200,526,glide
234,303,749,200,529,glide
231,303,749,200,522,flap
228,303,749,200,525,glide
225,303,749,200,528,glide
222,303,749,200,521,flap
219,303,749,200,524,glide
216,303,749,200,527,glide
213,303,749,200,520,flap
210,303,749,200,523,glide
207,303,749,200,526,glide
204,303,749,200,529,glide
201,303,749,200,522,flap
198,303,749,200,525,glide
195,303,749,200,528,glide
192,303,749,200,521,flap
189,303,749,200,524,glide
186,303,749,200,527,glide
183,303,749,200,520,flap
180,303,749,200,523,glide
177,303,749,200,526,glide
174,303,749,200,529,glide
171,303,749,200,522,flap
168,303,749,200,525,glide
165,303,749,200,528,glide
162,303,749,200,521,flap
159,303,749,200,524,glide
156,303,749,200,527,glide
153,303,749,200,520,flap
150,303,749,200,523,glide
147,303,749,200,526,glide
144,303,749,200,529,glide
141,303,749,200,522,flap
138,303,749,200,525,glide
135,303,749,200,528,glide
132,303,749,200,521,flap
129,303,749,200,524,glide
126,303,749,200,527,glide
123,303,749,200,520,flap
120,303,749,200,523,glide
117,303,749,200,526,glide
114,303,749,200,529,glide
111,303,749,200,522,flap
708,376,618,200,515,flap
705,376,618,200,508,flap
702,376,618,200,501,flap
699,376,618,200,494,flap
696,376,618,200,497,glide
693,376,618,200,500,glide
690,376,618,200,493,flap
687,376,618,200,496,glide
684,376,618,200,499,glide
681,376,618,200,492,flap
678,376,618,200,495,glide
675,376,618,200,498,glide
672,376,618,200,491,flap
669,376,618,200,494,glide
666,376,618,200,497,glide
663,376,618,200,500,glide
660,376,618,200,493,flap
657,376,618,200,496,glide
654,376,618,200,499,glide
651,376,618,200,492,flap
648,376,618,200,495,glide
645,376,618,200,498,glide
642,376,618,200,491,flap
639,376,618,200,494,glide
636,376,618,200,497,glide
633,376,618,200,500,glide
630,376,618,200,493,flap
627,376,618,200,496,glide
624,376,618,200,499,glide
621,376,618,200,492,flap
618,376,618,200,495,glide
615,376,618,200,498,glide
612,376,618,200,491,flap
609,376,618,200,494,glide
606,376,618,200,497,glide
603,376,618,200,500,glide
600,376,618,200,493,flap
597,376,618,200,496,glide
594,376,618,200,499,glide
591,376,618,200,492,flap
588,376,618,200,495,glide
585,376,618,200,498,glide
582,376,618,200,491,flap
579,376,618,200,494,glide
576,376,618,200,497,glide
573,376,618,200,500,glide
570,376,618,200,493,flap
567,376,618,200,496,glide
564,376,618,200,499,glide
561,376,618,200,492,flap
558,376,618,200,495,glide
555,376,618,200,498,glide
552,376,618,200,491,flap
549,376,618,200,494,glide
546,376,618,200,497,glide
543,376,618,200,500,glide
540,376,618,200,493,flap
537,376,618,200,496,glide
534,376,618,200,499,glide
531,376,618,200,492,flap
528,376,618,200,495,glide
525,376,618,200,498,glide
522,376,618,200,491,flap
519,376,618,200,494,glide
516,376,618,200,497,glide
513,376,618,200,500,glide
510,376,618,200,493,flap
507,376,618,200,496,glide
504,376,618,200,499,glide
501,376,618,200,492,flap
498,376,618,200,495,glide
495,376,618,200,498,glide
492,376,618,200,491,flap
489,376,618,200,494,glide
486,376,618,200,497,glide
483,376,618,200,500,glide
480,376,618,200,493,flap
477,376,618,200,496,glide
474,376,618,200,499,glide
471,376,618,200,492,flap
468,376,618,200,495,glide
465,376,618,200,498,glide
462,376,618,200,491,flap
459,376,618,200,494,glide
456,376,618,200,497,glide
453,376,618,200,500,glide
450,376,618,200,493,flap
447,376,618,200,496,glide
444,376,618,200,499,glide
441,376,618,200,492,flap
438,376,618,200,495,glide
435,376,618,200,498,glide
432,376,618,200,491,flap
429,376,618,200,494,glide
426,376,618,200,497,glide
423,376,618,200,500,glide
420,376,618,200,493,flap
417,376,618,200,496,glide
414,376,618,200,499,glide
411,376,618,200,492,flap
408,376,618,200,495,glide
405,376,618,200,498,glide
402,376,618,200,491,flap
399,376,618,200,494,glide
396,376,618,200,497,glide
393,376,618,200,500,glide
390,376,618,200,493,flap
387,376,618,200,496,glide
384,376,618,200,499,glide
381,376,618,200,492,flap
378,376,618,200,495,glide
375,376,618,200,498,glide
372,376,618,200,491,flap
369,376,618,200,494,glide
366,376,618,200,497,glide
363,376,618,200,500,glide
360,376,618,200,493,flap
357,376,618,200,496,glide
354,376,618,200,499,glide
351,376,618,200,492,flap
348,376,618,200,495,glide
345,376,618,200,498,glide
342,376,618,200,491,flap
339,376,618,200,494,glide
336,376,618,200,497,glide
333,376,618,200,500,glide
330,376,618,200,493,flap
327,376,618,200,496,glide
324,376,618,200,499,glide
321,376,618,200,492,flap
318,376,618,200,495,glide
315,376,618,200,498,glide
312,376,618,200,491,flap
309,376,618,200,494,glide
306,376,618,200,497,glide
303,376,618,200,500,glide
300,376,618,200,493,flap
297,376,618,200,496,glide
294,376,618,200,499,glide
291,376,618,200,492,flap
288,376,618,200,495,glide
285,376,618,200,498,glide
282,376,618,200,491,flap
279,376,618,200,494,glide
276,376,618,200,497,glide
273,376,618,200,500,glide
270,376,618,200,493,flap
267,376,618,200,496,glide
264,376,618,200,499,glide
261,376,618,200,492,flap
258,376,618,200,495,glide
255,376,618,200,498,glide
252,376,618,200,491,flap
249,376,618,200,494,glide
246,376,618,200,497,glide
243,376,618,200,500,glide
240,376,618,200,493,flap
237,376,618,200,496,glide
234,376,618,200,499,glide
231,376,618,200,492,flap
228,376,618,200,495,glide
225,376,618,200,498,glide
222,376,618,200,491,flap
219,376,618,200,494,glide
216,376,618,200,497,glide
213,376,618,200,500,glide
210,376,618,200,493,flap
207,376,618,200,496,glide
204,376,618,200,499,glide
201,376,618,200,492,flap
198,376,618,200,495,glide
195,376,618,200,498,glide
192,376,618,200,491,flap
189,376,618,200,494,glide
186,376,618,200,497,glide
183,376,618,200,500,glide
180,376,618,200,493,flap
177,376,618,200,496,glide
174,376,618,200,499,glide
171,376,618,200,492,flap
768,589,771,200,495,glide
765,589,771,200,498,glide
762,589,771,200,501,glide
759,589,771,200,504,glide
756,589,771,200,507,glide
753,589,771,200,510,glide
750,589,771,200,513,glide
747,589,771,200,516,glide
744,589,771,200,519,glide
741,589,771,200,522,glide
738,589,771,200,525,glide
735,589,771,200,528,glide
732,589,771,200,531,glide
729,589,771,200,534,glide
726,589,771,200,537,glide
723,589,771,200,540,glide
720,589,771,200,543,glide
717,589,771,200,546,glide
714,589,771,200,549,glide
711,589,771,200,552,glide
708,589,771,200,555,glide
705,589,771,200,558,glide
702,589,771,200,561,glide
699,589,771,200,564,glide
696,589,771,200,567,glide
693,589,771,200,570,glide
690,589,771,200,573,glide
687,589,771,200,576,glide
684,589,771,200,579,glide
681,589,771,200,582,glide
678,589,771,200,585,glide
675,589,771,200,588,glide
672,589,771,200,591,glide
669,589,771,200,594,glide
666,589,771,200,597,glide
663,589,771,200,600,glide
660,589,771,200,603,glide
657,589,771,200,606,glide
654,589,771,200,609,glide
651,589,771,200,612,glide
648,589,771,200,615,glide
645,589,771,200,618,glide
642,589,771,200,621,glide
639,589,771,200,624,glide
636,589,771,200,627,glide
633,589,771,200,630,glide
630,589,771,200,633,glide
627,589,771,200,636,glide
624,589,771,200,639,glide
621,589,771,200,642,glide
618,589,771,200,645,glide
615,589,771,200,648,glide
612,589,771,200,651,glide
609,589,771,200,654,glide
606,589,771,200,657,glide
603,589,771,200,660,glide
600,589,771,200,663,glide
597,589,771,200,666,glide
594,589,771,200,669,glide
591,589,771,200,672,glide
588,589,771,200,675,glide
585,589,771,200,678,glide
582,589,771,200,681,glide
579,589,771,200,674,flap
576,589,771,200,677,glide
573,589,771,200,680,glide
570,589,771,200,683,glide
567,589,771,200,676,flap
564,589,771,200,679,glide
561,589,771,200,682,glide
558,589,771,200,675,flap
555,589,771,200,678,glide
552,589,771,200,681,glide
549,589,771,200,674,flap
546,589,771,200,677,glide
543,589,771,200,680,glide
540,589,771,200,683,glide
537,589,771,200,676,flap
534,589,771,200,679,glide
531,589,771,200,682,glide
528,589,771,200,675,flap
525,589,771,200,678,glide
522,589,771,200,681,glide
519,589,771,200,674,flap
516,589,771,200,677,glide
513,589,771,200,680,glide
510,589,771,200,683,glide
507,589,771,200,676,flap
504,589,771,200,679,glide
501,589,771,200,682,glide
498,589,771,200,675,flap
495,589,771,200,678,glide
492,589,771,200,681,glide
489,589,771,200,674,flap
486,589,771,200,677,glide
483,589,771,200,680,glide
480,589,771,200,683,glide
477,589,771,200,676,flap
474,589,771,200,679,glide
471,589,771,200,682,glide
468,589,771,200,675,flap
465,589,771,200,678,glide
462,589,771,200,681,glide
459,589,771,200,674,flap
456,589,771,200,677,glide
453,589,771,200,680,glide
450,589,771,200,683,glide
447,589,771,200,676,flap
444,589,771,200,679,glide
441,589,771,200,682,glide
438,589,771,200,675,flap
435,589,771,200,678,glide
432,589,771,200,681,glide
429,589,771,200,674,flap
426,589,771,200,677,glide
423,589,771,200,680,glide
420,589,771,200,683,glide
417,589,771,200,676,flap
414,589,771,200,679,glide
411,589,771,200,682,glide
408,589,771,200,675,flap
405,589,771,200,678,glide
402,589,771,200,681,glide
399,589,771,200,674,flap
396,589,771,200,677,glide
393,589,771,200,680,glide
390,589,771,200,683,glide
387,589,771,200,676,flap
384,589,771,200,679,glide
381,589,771,200,682,glide
378,589,771,200,675,flap
375,589,771,200,678,glide
372,589,771,200,681,glide
369,589,771,200,674,flap
366,589,771,200,677,glide
363,589,771,200,680,glide
360,589,771,200,683,glide
357,589,771,200,676,flap
354,589,771,200,679,glide
351,589,771,200,682,glide
348,589,771,200,675,flap
345,589,771,200,678,glide
342,589,771,200,681,glide
339,589,771,200,674,flap
336,589,771,200,677,glide
333,589,771,200,680,glide
330,589,771,200,683,glide
327,589,771,200,676,flap
324,589,771,200,679,glide
321,589,771,200,682,glide
318,589,771,200,675,flap
315,589,771,200,678,glide
312,589,771,200,681,glide
309,589,771,200,674,flap
306,589,771,200,677,glide
303,589,771,200,680,glide
300,589,771,200,683,glide
297,589,771,200,676,flap
294,589,771,200,679,glide
291,589,771,200,682,glide
288,589,771,200,675,flap
285,589,771,200,678,glide
282,589,771,200,681,glide
279,589,771,200,674,flap
276,589,771,200,677,glide
273,589,771,200,680,glide
270,589,771,200,683,glide
267,589,771,200,676,flap
264,589,771,200,679,glide
261,589,771,200,682,glide
258,589,771,200,675,flap
255,589,771,200,678,glide
252,589,771,200,681,glide
249,589,771,200,674,flap
246,589,771,200,677,glide
243,589,771,200,680,glide
240,589,771,200,683,glide
237,589,771,200,676,flap
234,589,771,200,679,glide
231,589,771,200,682,glide
228,589,771,200,675,flap
225,589,771,200,678,glide
222,589,771,200,681,glide
219,589,771,200,674,flap
216,589,771,200,677,glide
213,589,771,200,680,glide
210,589,771,200,683,glide
207,589,771,200,676,flap
204,589,771,200,679,glide
201,589,771,200,682,glide
198,589,771,200,675,flap
195,589,771,200,678,glide
192,589,771,200,681,glide
189,589,771,200,674,flap
186,589,771,200,677,glide
183,589,771,200,680,glide
180,589,771,200,683,glide
177,589,771,200,676,flap
174,589,771,200,679,glide
171,589,771,200,682,glide
168,589,771,200,675,flap
165,589,771,200,678,glide
162,589,771,200,681,glide
159,589,771,200,674,flap
156,589,771,200,677,glide
153,589,771,200,680,glide
150,589,771,200,683,glide
147,589,771,200,676,flap
144,589,771,200,679,glide
141,589,771,200,682,glide
138,589,771,200,675,flap
135,589,771,200,678,glide
132,589,771,200,681,glide
129,589,771,200,674,flap
126,589,771,200,677,glide
123,589,771,200,680,glide
720,40,348,200,673,flap
717,40,348,200,666,flap
714,40,348,200,659,flap
711,40,348,200,652,flap
708,40,348,200,645,flap
705,40,348,200,638,flap
702,40,348,200,631,flap
699,40,348,200,624,flap
696,40,348,200,617,flap
693,40,348,200,610,flap
690,40,348,200,603,flap
687,40,348,200,596,flap
684,40,348,200,589,flap
681,40,348,200,582,flap
678,40,348,200,575,flap
675,40,348,200,568,flap
672,40,348,200,561,flap
669,40,348,200,554,flap
666,40,348,200,547,flap
663,40,348,200,540,flap
660,40,348,200,533,flap
657,40,348,200,526,flap
654,40,348,200,519,flap
651,40,348,200,512,flap
648,40,348,200,505,flap
645,40,348,200,498,flap
642,40,348,200,491,flap
639,40,348,200,484,flap
636,40,348,200,477,flap
633,40,348,200,470,flap
630,40,348,200,463,flap
627,40,348,200,456,flap
624,40,348,200,449,flap
621,40,348,200,442,flap
618,40,348,200,435,flap
615,40,348,200,428,flap
612,40,348,200,421,flap
609,40,348,200,414,flap
606,40,348,200,407,flap
603,40,348,200,400,flap
600,40,348,200,393,flap
597,40,348,200,386,flap
594,40,348,200,379,flap
591,40,348,200,372,flap
588,40,348,200,365,flap
585,40,348,200,358,flap
582,40,348,200,351,flap
579,40,348,200,344,flap
576,40,348,200,337,flap
573,40,348,200,330,flap
570,40,348,200,323,flap
567,40,348,200,316,flap
564,40,348,200,309,flap
561,40,348,200,302,flap
558,40,348,200,295,flap
555,40,348,200,288,flap
552,40,348,200,281,flap
549,40,348,200,274,flap
546,40,348,200,267,flap
543,40,348,200,260,flap
540,40,348,200,253,flap
537,40,348,200,246,flap
534,40,348,200,239,flap
531,40,348,200,232,flap
528,40,348,200,225,flap
525,40,348,200,218,flap
522,40,348,200,211,flap
519,40,348,200,204,flap
516,40,348,200,197,flap
513,40,348,200,190,flap
510,40,348,200,193,glide
507,40,348,200,196,glide
504,40,348,200,189,flap
501,40,348,200,192,glide
498,40,348,200,195,glide
495,40,348,200,188,flap
492,40,348,200,191,glide
489,40,348,200,194,glide
486,40,348,200,197,glide
483,40,348,200,190,flap
480,40,348,200,193,glide
477,40,348,200,196,glide
474,40,348,200,189,flap
471,40,348,200,192,glide
468,40,348,200,195,glide
465,40,348,200,188,flap
462,40,348,200,191,glide
459,40,348,200,194,glide
456,40,348,200,197,glide
453,40,348,200,190,flap
450,40,348,200,193,glide
447,40,348,200,196,glide
444,40,348,200,189,flap
441,40,348,200,192,glide
438,40,348,200,195,glide
435,40,348,200,188,flap
432,40,348,200,191,glide
429,40,348,200,194,glide
426,40,348,200,197,glide
423,40,348,200,190,flap
420,40,348,200,193,glide
417,40,348,200,196,glide
414,40,348,200,189,flap
411,40,348,200,192,glide
408,40,348,200,195,glide
405,40,348,200,188,flap
402,40,348,200,191,glide
399,40,348,200,194,glide
396,40,348,200,197,glide
393,40,348,200,190,flap
390,40,348,200,193,glide
387,40,348,200,196,glide
384,40,348,200,189,flap
381,40,348,200,192,glide
378,40,348,200,195,glide
375,40,348,200,188,flap
372,40,348,200,191,glide
369,40,348,200,194,glide
366,40,348,200,197,glide
363,40,348,200,190,flap
360,40,348,200,193,glide
357,40,348,200,196,glide
354,40,348,200,189,flap
351,40,348,200,192,glide
348,40,348,200,195,glide
345,40,348,200,188,flap
342,40,348,200,191,glide
339,40,348,200,194,glide
336,40,348,200,197,glide
333,40,348,200,190,flap
330,40,348,200,193,glide
327,40,348,200,196,glide
324,40,348,200,189,flap
321,40,348,200,192,glide
318,40,348,200,195,glide
315,40,348,200,188,flap
312,40,348,200,191,glide
309,40,348,200,194,glide
306,40,348,200,197,glide
303,40,348,200,190,flap
300,40,348,200,193,glide
297,40,348,200,196,glide
294,40,348,200,189,flap
291,40,348,200,192,glide
288,40,348,200,195,glide
285,40,348,200,188,flap
282,40,348,200,191,glide
279,40,348,200,194,glide
276,40,348,200,197,glide
273,40,348,200,190,flap
270,40,348,200,193,glide
267,40,348,200,196,glide
264,40,348,200,189,flap
261,40,348,200,192,glide
258,40,348,200,195,glide
255,40,348,200,188,flap
252,40,348,200,191,glide
249,40,348,200,194,glide
246,40,348,200,197,glide
243,40,348,200,190,flap
240,40,348,200,193,glide
237,40,348,200,196,glide
234,40,348,200,189,flap
231,40,348,200,192,glide
228,40,348,200,195,glide
225,40,348,200,188,flap
222,40,348,200,191,glide
219,40,348,200,194,glide
216,40,348,200,197,glide
213,40,348,200,190,flap
210,40,348,200,193,glide
207,40,348,200,196,glide
204,40,348,200,189,flap
201,40,348,200,192,glide
198,40,348,200,195,glide
195,40,348,200,188,flap
192,40,348,200,191,glide
189,40,348,200,194,glide
186,40,348,200,197,glide
183,40,348,200,190,flap
783,85,343,200,193,glide
780,85,343,200,196,glide
777,85,343,200,199,glide
774,85,343,200,202,glide
771,85,343,200,205,glide
768,85,343,200,208,glide
765,85,343,200,211,glide
762,85,343,200,214,glide
759,85,343,200,217,glide
756,85,343,200,210,flap
753,85,343,200,213,glide
750,85,343,200,216,glide
747,85,343,200,209,flap
744,85,343,200,212,glide
741,85,343,200,215,glide
738,85,343,200,208,flap
735,85,343,200,211,glide
732,85,343,200,214,glide
729,85,343,200,217,glide
726,85,343,200,210,flap
723,85,343,200,213,glide
720,85,343,200,216,glide
717,85,343,200,209,flap
714,85,343,200,212,glide
711,85,343,200,215,glide
708,85,343,200,208,flap
705,85,343,200,211,glide
702,85,343,200,214,glide
699,85,343,200,217,glide
696,85,343,200,210,flap
693,85,343,200,213,glide
690,85,343,200,216,glide
687,85,343,200,209,flap
684,85,343,200,212,glide
681,85,343,200,215,glide
678,85,343,200,208,flap
675,85,343,200,211,glide
672,85,343,200,214,glide
669,85,343,200,217,glide
666,85,343,200,210,flap
663,85,343,200,213,glide
660,85,343,200,216,glide
657,85,343,200,209,flap
654,85,343,200,212,glide
651,85,343,200,215,glide
648,85,343,200,208,flap
645,85,343,200,211,glide
642,85,343,200,214,glide
639,85,343,200,217,glide
636,85,343,200,210,flap
633,85,343,200,213,glide
630,85,343,200,216,glide
627,85,343,200,209,flap
624,85,343,200,212,glide
621,85,343,200,215,glide
618,85,343,200,208,flap
615,85,343,200,211,glide
612,85,343,200,214,glide
609,85,343,200,217,glide
606,85,343,200,210,flap
603,85,343,200,213,glide
600,85,343,200,216,glide
597,85,343,200,209,flap
594,85,343,200,212,glide
591,85,343,200,215,glide
588,85,343,200,208,flap
585,85,343,200,211,glide
582,85,343,200,214,glide
579,85,343,200,217,glide
576,85,343,200,210,flap
573,85,343,200,213,glide
570,85,343,200,216,glide
567,85,343,200,209,flap
564,85,343,200,212,glide
561,85,343,200,215,glide
558,85,343,200,208,flap
555,85,343,200,211,glide
552,85,343,200,214,glide
549,85,343,200,217,glide
546,85,343,200,210,flap
543,85,343,200,213,glide
540,85,343,200,216,glide
537,85,343,200,209,flap
534,85,343,200,212,glide
531,85,343,200,215,glide
528,85,343,200,208,flap
525,85,343,200,211,glide
522,85,343,200,214,glide
519,85,343,200,217,glide
516,85,343,200,210,flap
513,85,343,200,213,glide
510,85,343,200,216,glide
507,85,343,200,209,flap
504,85,343,200,212,glide
501,85,343,200,215,glide
498,85,343,200,208,flap
495,85,343,200,211,glide
492,85,343,200,214,glide
489,85,343,200,217,glide
486,85,343,200,210,flap
483,85,343,200,213,glide
480,85,343,200,216,glide
477,85,343,200,209,flap
474,85,343,200,212,glide
471,85,343,200,215,glide
468,85,343,200,208,flap
465,85,343,200,211,glide
462,85,343,200,214,glide
459,85,343,200,217,glide
456,85,343,200,210,flap
453,85,343,200,213,glide
450,85,343,200,216,glide
447,85,343,200,209,flap
444,85,343,200,212,glide
441,85,343,200,215,glide
438,85,343,200,208,flap
435,85,343,200,211,glide
432,85,343,200,214,glide
429,85,343,200,217,glide
426,85,343,200,210,flap
423,85,343,200,213,glide
420,85,343,200,216,glide
417,85,343,200,209,flap
414,85,343,200,212,glide
411,85,343,200,215,glide
408,85,343,200,208,flap
405,85,343,200,211,glide
402,85,343,200,214,glide
399,85,343,200,217,glide
396,85,343,200,210,flap
393,85,343,200,213,glide
390,85,343,200,216,glide
387,85,343,200,209,flap
384,85,343,200,212,glide
381,85,343,200,215,glide
378,85,343,200,208,flap
375,85,343,200,211,glide
372,85,343,200,214,glide
369,85,343,200,217,glide
366,85,343,200,210,flap
363,85,343,200,213,glide
360,85,343,200,216,glide
357,85,343,200,209,flap
354,85,343,200,212,glide
351,85,343,200,215,glide
348,85,343,200,208,flap
345,85,343,200,211,glide
342,85,343,200,214,glide
339,85,343,200,217,glide
336,85,343,200,210,flap
333,85,343,200,213,glide
330,85,343,200,216,glide
327,85,343,200,209,flap
324,85,343,200,212,glide
321,85,343,200,215,glide
318,85,343,200,208,flap
315,85,343,200,211,glide
312,85,343,200,214,glide
309,85,343,200,217,glide
306,85,343,200,210,flap
303,85,343,200,213,glide
300,85,343,200,216,glide
297,85,343,200,209,flap
294,85,343,200,212,glide
291,85,343,200,215,glide
288,85,343,200,208,flap
285,85,343,200,211,glide
282,85,343,200,214,glide
279,85,343,200,217,glide
276,85,343,200,210,flap
273,85,343,200,213,glide
270,85,343,200,216,glide
267,85,343,200,209,flap
264,85,343,200,212,glide
261,85,343,200,215,glide
258,85,343,200,208,flap
255,85,343,200,211,glide
252,85,343,200,214,glide
249,85,343,200,217,glide
246,85,343,200,210,flap
243,85,343,200,213,glide
240,85,343,200,216,glide
237,85,343,200,209,flap
234,85,343,200,212,glide
231,85,343,200,215,glide
228,85,343,200,208,flap
225,85,343,200,211,glide
222,85,343,200,214,glide
219,85,343,200,217,glide
216,85,343,200,210,flap
213,85,343,200,213,glide
210,85,343,200,216,glide
207,85,343,200,209,flap
204,85,343,200,212,glide
201,85,343,200,215,glide
198,85,343,200,208,flap
195,85,343,200,211,glide
192,85,343,200,214,glide
189,85,343,200,217,glide
186,85,343,200,210,flap
183,85,343,200,213,glide
180,85,343,200,216,glide
177,85,343,200,209,flap
174,85,343,200,212,glide
171,85,343,200,215,glide
168,85,343,200,208,flap
165,85,343,200,211,glide
162,85,343,200,214,glide
159,85,343,200,217,glide
156,85,343,200,210,flap
153,85,343,200,213,glide
150,85,343,200,216,glide
147,85,343,200,209,flap
144,85,343,200,212,glide
141,85,343,200,215,glide
138,85,343,200,208,flap
735,135,679,200,211,glide
732,135,679,200,214,glide
729,135,679,200,217,glide
726,135,679,200,220,glide
723,135,679,200,223,glide
720,135,679,200,226,glide
717,135,679,200,229,glide
714,135,679,200,232,glide
711,135,679,200,235,glide
708,135,679,200,238,glide
705,135,679,200,241,glide
702,135,679,200,244,glide
699,135,679,200,247,glide
696,135,679,200,250,glide
